x0,814e83b033ed118e7e1698344cd1daea6175278fbd3f61c13fdcdf08c8a9dabd
Era,1,Eratimeout,300
"00000000000000000000000000000000000000000000000000000000000059e5",1061,4415201,76729106
"0000000000000000000000000000000000000000000000000000000000005a66",128,311089,77040195
"0000000000000000000000000000000000000000000000000000000000005cce",614,816626,77856821
"0000000000000000000000000000000000000000000000000000000000005fc6",757,405234,78262055
"0000000000000000000000000000000000000000000000000000000000006281",696,1275943,79537998
"00000000000000000000000000000000000000000000000000000000000066f5",1136,3601281,83139279
"00000000000000000000000000000000000000000000000000000000000069de",742,2986743,86126022
"0000000000000000000000000000000000000000000000000000000000006ae4",261,1125512,87251534
"0000000000000000000000000000000000000000000000000000000000006be6",257,1421858,88673392
"0000000000000000000000000000000000000000000000000000000000006c2b",68,42878,88716270
"0000000000000000000000000000000000000000000000000000000000006d84",344,1469155,90185425
"0000000000000000000000000000000000000000000000000000000000007181",1017,2585834,92771259
"000000000000000000000000000000000000000000000000000000000000749b",791,1588447,94359706
"000000000000000000000000000000000000000000000000000000000000755d",193,845495,95205201
"00000000000000000000000000000000000000000000000000000000000077f7",664,1805556,97010757
"0000000000000000000000000000000000000000000000000000000000007b5e",867,1440124,98450881
"0000000000000000000000000000000000000000000000000000000000007cbd",350,292530,98743411
"0000000000000000000000000000000000000000000000000000000000007e9b",476,550383,99293794
"0000000000000000000000000000000000000000000000000000000000007eb5",26,29039,99322833
"0000000000000000000000000000000000000000000000000000000000007fe6",304,725980,100048813
"000000000000000000000000000000000000000000000000000000000000852b",1343,4239099,104287912
"0000000000000000000000000000000000000000000000000000000000008883",853,2385761,106673673
"00000000000000000000000000000000000000000000000000000000000088ee",107,273792,106947465
"0000000000000000000000000000000000000000000000000000000000008b0e",541,1935976,108883441
"0000000000000000000000000000000000000000000000000000000000008b43",53,32875,108916316
"0000000000000000000000000000000000000000000000000000000000008e18",722,616757,109533073
"0000000000000000000000000000000000000000000000000000000000008f77",350,413794,109946867
"000000000000000000000000000000000000000000000000000000000000911a",417,1216008,111162875
"0000000000000000000000000000000000000000000000000000000000009236",283,1674439,112837314
"000000000000000000000000000000000000000000000000000000000000923a",4,301,112837615
"000000000000000000000000000000000000000000000000000000000000932c",241,677870,113515485
"000000000000000000000000000000000000000000000000000000000000947b",334,1571681,115087166
"00000000000000000000000000000000000000000000000000000000000095da",350,1422507,116509673
"0000000000000000000000000000000000000000000000000000000000009688",173,512921,117022594
"0000000000000000000000000000000000000000000000000000000000009a6c",992,2635322,119657916
"0000000000000000000000000000000000000000000000000000000000009bb3",326,997720,120655636
"0000000000000000000000000000000000000000000000000000000000009bb6",3,255,120655891
"0000000000000000000000000000000000000000000000000000000000009bdb",37,243181,120899072
"0000000000000000000000000000000000000000000000000000000000009cbf",227,1178063,122077135
"0000000000000000000000000000000000000000000000000000000000009d00",64,217753,122294888
"000000000000000000000000000000000000000000000000000000000000a02c",809,2811685,125106573
"000000000000000000000000000000000000000000000000000000000000a0fc",208,208267,125314840
"000000000000000000000000000000000000000000000000000000000000a1ee",241,300026,125614866
"000000000000000000000000000000000000000000000000000000000000a588",918,2267870,127882736
"000000000000000000000000000000000000000000000000000000000000a5d4",76,530522,128413258
"000000000000000000000000000000000000000000000000000000000000a5fe",42,156924,128570182
"000000000000000000000000000000000000000000000000000000000000a6c1",194,632771,129202953
"000000000000000000000000000000000000000000000000000000000000ac8a",1475,3886902,133089855
"000000000000000000000000000000000000000000000000000000000000b350",1727,7100425,140190280
"000000000000000000000000000000000000000000000000000000000000b504",434,1220436,141410716
"000000000000000000000000000000000000000000000000000000000000b533",47,377911,141788627
"000000000000000000000000000000000000000000000000000000000000b5cc",153,679060,142467687
"000000000000000000000000000000000000000000000000000000000000b6f0",291,692991,143160678
"000000000000000000000000000000000000000000000000000000000000b73e",77,222856,143383534
"000000000000000000000000000000000000000000000000000000000000b8e5",422,1298855,144682389
"000000000000000000000000000000000000000000000000000000000000b8f0",11,2820,144685209
"000000000000000000000000000000000000000000000000000000000000be47",1361,4975942,149661151
"000000000000000000000000000000000000000000000000000000000000c136",748,1748548,151409699
"000000000000000000000000000000000000000000000000000000000000c164",46,26485,151436184
"000000000000000000000000000000000000000000000000000000000000c1e1",125,553245,151989429
"000000000000000000000000000000000000000000000000000000000000c3c4",481,1523160,153512589
"000000000000000000000000000000000000000000000000000000000000c443",126,304460,153817049
"000000000000000000000000000000000000000000000000000000000000c472",47,27081,153844130
"000000000000000000000000000000000000000000000000000000000000cafe",1670,4259795,158103925
"000000000000000000000000000000000000000000000000000000000000cdc6",709,2640753,160744678
"000000000000000000000000000000000000000000000000000000000000cea7",224,618934,161363612
"000000000000000000000000000000000000000000000000000000000000d0bf",534,1982248,163345860
"000000000000000000000000000000000000000000000000000000000000d102",66,280586,163626446
"000000000000000000000000000000000000000000000000000000000000d11f",29,108327,163734773
"000000000000000000000000000000000000000000000000000000000000d28f",367,1202307,164937080
"000000000000000000000000000000000000000000000000000000000000d376",230,189486,165126566
"000000000000000000000000000000000000000000000000000000000000d3bc",70,99358,165225924
"000000000000000000000000000000000000000000000000000000000000db55",1937,3597599,168823523
"000000000000000000000000000000000000000000000000000000000000e19a",1599,3686568,172510091
"000000000000000000000000000000000000000000000000000000000000e2a0",261,1251301,173761392
"000000000000000000000000000000000000000000000000000000000000e6ba",1046,3443509,177204901
"000000000000000000000000000000000000000000000000000000000000eaa6",1000,874918,178079819
"000000000000000000000000000000000000000000000000000000000000eab9",19,26724,178106543
"000000000000000000000000000000000000000000000000000000000000ec00",325,1220974,179327517
"000000000000000000000000000000000000000000000000000000000000ec0e",14,19728,179347245
"000000000000000000000000000000000000000000000000000000000000ec23",21,18797,179366042
"000000000000000000000000000000000000000000000000000000000000f211",1512,6372503,185738545
"000000000000000000000000000000000000000000000000000000000000f241",48,171039,185909584
"000000000000000000000000000000000000000000000000000000000000f2de",157,161496,186071080
"000000000000000000000000000000000000000000000000000000000000f7bc",1241,2807580,188878660
"000000000000000000000000000000000000000000000000000000000000f7f7",59,174093,189052753
"000000000000000000000000000000000000000000000000000000000000f881",137,679286,189732039
"000000000000000000000000000000000000000000000000000000000000fb32",686,2124496,191856535
"000000000000000000000000000000000000000000000000000000000000fcbe",395,1309330,193165865
"00000000000000000000000000000000000000000000000000000000000103b7",1523,4359391,197525256
"00000000000000000000000000000000000000000000000000000000000103fa",67,117835,197643091
"0000000000000000000000000000000000000000000000000000000000010418",29,83072,197726163
"0000000000000000000000000000000000000000000000000000000000010513",250,992444,198718607
"0000000000000000000000000000000000000000000000000000000000010834",798,1757285,200475892
"0000000000000000000000000000000000000000000000000000000000010892",94,356840,200832732
"0000000000000000000000000000000000000000000000000000000000010cb1",1051,3070116,203902848
"0000000000000000000000000000000000000000000000000000000000010d0b",89,28882,203931730
"0000000000000000000000000000000000000000000000000000000000010eb4",424,206809,204138539
"0000000000000000000000000000000000000000000000000000000000011180",713,2546855,206685394
"0000000000000000000000000000000000000000000000000000000000011240",191,167162,206852556
"00000000000000000000000000000000000000000000000000000000000112e9",169,428550,207281106
"00000000000000000000000000000000000000000000000000000000000115a1",693,904052,208185158
"0000000000000000000000000000000000000000000000000000000000011763",448,1360702,209545860
"000000000000000000000000000000000000000000000000000000000001179d",58,39016,209584876
"00000000000000000000000000000000000000000000000000000000000117ea",77,43057,209627933
"0000000000000000000000000000000000000000000000000000000000011a94",679,1400201,211028134
"0000000000000000000000000000000000000000000000000000000000011c3c",422,388838,211416972
"0000000000000000000000000000000000000000000000000000000000011d2d",240,248653,211665625
"0000000000000000000000000000000000000000000000000000000000012104",979,2188920,213854545
"0000000000000000000000000000000000000000000000000000000000012165",97,104815,213959360
"000000000000000000000000000000000000000000000000000000000001222c",198,98626,214057986
"00000000000000000000000000000000000000000000000000000000000122fe",210,512952,214570938
"0000000000000000000000000000000000000000000000000000000000012412",274,1034204,215605142
"00000000000000000000000000000000000000000000000000000000000127cc",951,3236392,218841534
"000000000000000000000000000000000000000000000000000000000001285b",142,360935,219202469
"0000000000000000000000000000000000000000000000000000000000012abd",608,2271285,221473754
"0000000000000000000000000000000000000000000000000000000000012b65",167,665843,222139597
"0000000000000000000000000000000000000000000000000000000000012ba3",62,59426,222199023
"0000000000000000000000000000000000000000000000000000000000012cb4",272,226866,222425889
"00000000000000000000000000000000000000000000000000000000000130f9",1089,1028928,223454817
"0000000000000000000000000000000000000000000000000000000000013492",917,1713651,225168468
"0000000000000000000000000000000000000000000000000000000000013676",482,1682973,226851441
"00000000000000000000000000000000000000000000000000000000000136a2",44,345804,227197245
"000000000000000000000000000000000000000000000000000000000001384f",427,1636011,228833256
"0000000000000000000000000000000000000000000000000000000000013a75",548,1889823,230723079
"0000000000000000000000000000000000000000000000000000000000013baf",313,763607,231486686
"0000000000000000000000000000000000000000000000000000000000013c48",152,139967,231626653
"0000000000000000000000000000000000000000000000000000000000013da7",350,482671,232109324
"0000000000000000000000000000000000000000000000000000000000013f02",345,1700891,233810215
"00000000000000000000000000000000000000000000000000000000000140af",428,1105022,234915237
"00000000000000000000000000000000000000000000000000000000000140dd",46,141258,235056495
"000000000000000000000000000000000000000000000000000000000001410a",44,128011,235184506
"000000000000000000000000000000000000000000000000000000000001452d",1055,1914690,237099196
"000000000000000000000000000000000000000000000000000000000001458f",98,337289,237436485
"00000000000000000000000000000000000000000000000000000000000145b6",39,66761,237503246
"0000000000000000000000000000000000000000000000000000000000014a54",1177,4470630,241973876
"0000000000000000000000000000000000000000000000000000000000015124",1737,4297468,246271344
"0000000000000000000000000000000000000000000000000000000000015222",253,1015947,247287291
"0000000000000000000000000000000000000000000000000000000000015245",35,17328,247304619
"00000000000000000000000000000000000000000000000000000000000157d9",1423,3284133,250588752
"000000000000000000000000000000000000000000000000000000000001598a",431,1264630,251853382
"0000000000000000000000000000000000000000000000000000000000015fa4",1556,5106019,256959401
"00000000000000000000000000000000000000000000000000000000000163eb",1091,1954209,258913610
"000000000000000000000000000000000000000000000000000000000001645e",114,174021,259087631
"0000000000000000000000000000000000000000000000000000000000016546",231,637799,259725430
"00000000000000000000000000000000000000000000000000000000000165d7",145,571098,260296528
"00000000000000000000000000000000000000000000000000000000000165ec",21,83665,260380193
"00000000000000000000000000000000000000000000000000000000000167ad",447,1644078,262024271
"0000000000000000000000000000000000000000000000000000000000016c97",1253,4296823,266321094
"0000000000000000000000000000000000000000000000000000000000016ee7",590,2073973,268395067
"00000000000000000000000000000000000000000000000000000000000175fb",1805,7033459,275428526
"0000000000000000000000000000000000000000000000000000000000017730",307,1271595,276700121
"0000000000000000000000000000000000000000000000000000000000017774",68,299324,276999445
"00000000000000000000000000000000000000000000000000000000000177c4",80,485825,277485270
"0000000000000000000000000000000000000000000000000000000000017a5f",664,2672679,280157949
"0000000000000000000000000000000000000000000000000000000000017cfc",667,2582931,282740880
"00000000000000000000000000000000000000000000000000000000000182d1",1487,5870315,288611195
"00000000000000000000000000000000000000000000000000000000000183b5",227,886536,289497731
"0000000000000000000000000000000000000000000000000000000000018491",219,1246481,290744212
"0000000000000000000000000000000000000000000000000000000000018493",2,6258,290750470
"000000000000000000000000000000000000000000000000000000000001875a",708,2563535,293314005
"00000000000000000000000000000000000000000000000000000000000187c2",104,294318,293608323
"0000000000000000000000000000000000000000000000000000000000018a50",651,1325196,294933519
"0000000000000000000000000000000000000000000000000000000000018a68",24,25780,294959299
"0000000000000000000000000000000000000000000000000000000000018c3f",469,1563823,296523122
"0000000000000000000000000000000000000000000000000000000000018d16",214,886898,297410020
