x0,814e83b033ed118e7e1698344cd1daea6175278fbd3f61c13fdcdf08c8a9dabd
Era,1,Eratimeout,300
"000000000000000000000000000000000000000000000000000000000000129c",146,538530,14152637
"0000000000000000000000000000000000000000000000000000000000001398",251,1382917,15535554
"00000000000000000000000000000000000000000000000000000000000013a4",12,9272,15544826
"00000000000000000000000000000000000000000000000000000000000013cb",39,89206,15634032
"00000000000000000000000000000000000000000000000000000000000013e8",29,142228,15776260
"0000000000000000000000000000000000000000000000000000000000001414",43,14042,15790302
"0000000000000000000000000000000000000000000000000000000000001493",127,194863,15985165
"00000000000000000000000000000000000000000000000000000000000014d4",65,159033,16144198
"00000000000000000000000000000000000000000000000000000000000014e2",14,69078,16213276
"000000000000000000000000000000000000000000000000000000000000150d",42,43822,16257098
"0000000000000000000000000000000000000000000000000000000000001552",69,198348,16455446
"0000000000000000000000000000000000000000000000000000000000001584",50,316549,16771995
"00000000000000000000000000000000000000000000000000000000000016a5",288,551186,17323181
"0000000000000000000000000000000000000000000000000000000000001720",122,30566,17353747
"0000000000000000000000000000000000000000000000000000000000001732",18,39777,17393524
"000000000000000000000000000000000000000000000000000000000000179e",108,375322,17768846
"00000000000000000000000000000000000000000000000000000000000017f7",89,252853,18021699
"00000000000000000000000000000000000000000000000000000000000018af",183,427193,18448892
"00000000000000000000000000000000000000000000000000000000000018c2",19,20899,18469791
"00000000000000000000000000000000000000000000000000000000000018d3",17,3776,18473567
"0000000000000000000000000000000000000000000000000000000000001995",193,893841,19367408
"00000000000000000000000000000000000000000000000000000000000019b2",29,41675,19409083
"00000000000000000000000000000000000000000000000000000000000019d8",38,56304,19465387
"0000000000000000000000000000000000000000000000000000000000001a12",57,170238,19635625
"0000000000000000000000000000000000000000000000000000000000001af6",228,1158089,20793714
"0000000000000000000000000000000000000000000000000000000000001b87",144,608108,21401822
"0000000000000000000000000000000000000000000000000000000000001ba6",31,71779,21473601
"0000000000000000000000000000000000000000000000000000000000001cae",263,1074858,22548459
"0000000000000000000000000000000000000000000000000000000000001cdf",49,4112,22552571
"0000000000000000000000000000000000000000000000000000000000001d00",32,152610,22705181
"0000000000000000000000000000000000000000000000000000000000001d41",65,141103,22846284
"0000000000000000000000000000000000000000000000000000000000001d8c",75,112516,22958800
"0000000000000000000000000000000000000000000000000000000000001d9e",18,26071,22984871
"0000000000000000000000000000000000000000000000000000000000001dca",44,39232,23024103
"0000000000000000000000000000000000000000000000000000000000001dd4",10,81111,23105214
"0000000000000000000000000000000000000000000000000000000000001dea",22,188441,23293655
"0000000000000000000000000000000000000000000000000000000000001e7b",144,614430,23908085
"0000000000000000000000000000000000000000000000000000000000001e7c",1,77,23908162
"0000000000000000000000000000000000000000000000000000000000001e8e",18,277884,24186046
"0000000000000000000000000000000000000000000000000000000000001eb7",41,65548,24251594
"0000000000000000000000000000000000000000000000000000000000001f34",124,580109,24831703
"0000000000000000000000000000000000000000000000000000000000001f47",19,39325,24871028
"0000000000000000000000000000000000000000000000000000000000001f70",41,160161,25031189
"0000000000000000000000000000000000000000000000000000000000001f81",17,2396,25033585
"0000000000000000000000000000000000000000000000000000000000001f8f",14,2862,25036447
"0000000000000000000000000000000000000000000000000000000000001fa4",21,102478,25138925
"000000000000000000000000000000000000000000000000000000000000204c",167,867686,26006611
"000000000000000000000000000000000000000000000000000000000000208a",62,251966,26258577
"00000000000000000000000000000000000000000000000000000000000020ef",101,272397,26530974
"00000000000000000000000000000000000000000000000000000000000020f1",2,10231,26541205
"0000000000000000000000000000000000000000000000000000000000002103",17,111808,26653013
"0000000000000000000000000000000000000000000000000000000000002120",29,85035,26738048
"000000000000000000000000000000000000000000000000000000000000212d",13,1283,26739331
"0000000000000000000000000000000000000000000000000000000000002143",22,20683,26760014
"000000000000000000000000000000000000000000000000000000000000215f",28,255897,27015911
"000000000000000000000000000000000000000000000000000000000000218f",48,50738,27066649
"00000000000000000000000000000000000000000000000000000000000021ee",95,159489,27226138
"0000000000000000000000000000000000000000000000000000000000002242",83,23838,27249976
"00000000000000000000000000000000000000000000000000000000000022a3",97,313987,27563963
"0000000000000000000000000000000000000000000000000000000000002300",92,592836,28156799
"0000000000000000000000000000000000000000000000000000000000002344",68,177487,28334286
"0000000000000000000000000000000000000000000000000000000000002376",50,156939,28491225
"0000000000000000000000000000000000000000000000000000000000002382",12,9212,28500437
"00000000000000000000000000000000000000000000000000000000000023ac",42,103069,28603506
"00000000000000000000000000000000000000000000000000000000000023e4",56,177772,28781278
"000000000000000000000000000000000000000000000000000000000000245a",117,374145,29155423
"0000000000000000000000000000000000000000000000000000000000002482",40,121518,29276941
"0000000000000000000000000000000000000000000000000000000000002496",20,64383,29341324
"00000000000000000000000000000000000000000000000000000000000024b9",35,163109,29504433
"00000000000000000000000000000000000000000000000000000000000024c8",15,45527,29549960
"00000000000000000000000000000000000000000000000000000000000024f6",46,123595,29673555
"000000000000000000000000000000000000000000000000000000000000257e",135,325736,29999291
"0000000000000000000000000000000000000000000000000000000000002596",24,127371,30126662
"0000000000000000000000000000000000000000000000000000000000002599",3,245,30126907
"00000000000000000000000000000000000000000000000000000000000025a2",9,17989,30144896
"000000000000000000000000000000000000000000000000000000000000260e",107,391345,30536241
"0000000000000000000000000000000000000000000000000000000000002626",24,13604,30549845
"0000000000000000000000000000000000000000000000000000000000002666",64,79916,30629761
"000000000000000000000000000000000000000000000000000000000000267b",21,19416,30649177
"00000000000000000000000000000000000000000000000000000000000026b5",58,47435,30696612
"00000000000000000000000000000000000000000000000000000000000026e6",49,202682,30899294
"000000000000000000000000000000000000000000000000000000000000281b",307,593455,31492749
"0000000000000000000000000000000000000000000000000000000000002831",22,4320,31497069
"000000000000000000000000000000000000000000000000000000000000285b",42,29796,31526865
"0000000000000000000000000000000000000000000000000000000000002861",6,514,31527379
"000000000000000000000000000000000000000000000000000000000000289a",57,34988,31562367
"00000000000000000000000000000000000000000000000000000000000028bd",35,21845,31584212
"0000000000000000000000000000000000000000000000000000000000002905",71,35769,31619981
"0000000000000000000000000000000000000000000000000000000000002934",47,21367,31641348
"0000000000000000000000000000000000000000000000000000000000002961",45,96286,31737634
"0000000000000000000000000000000000000000000000000000000000002968",7,5930,31743564
"000000000000000000000000000000000000000000000000000000000000297e",22,13531,31757095
"00000000000000000000000000000000000000000000000000000000000029a9",43,21604,31778699
"00000000000000000000000000000000000000000000000000000000000029ba",17,2451,31781150
"0000000000000000000000000000000000000000000000000000000000002a12",87,50307,31831457
"0000000000000000000000000000000000000000000000000000000000002a23",17,1317,31832774
"0000000000000000000000000000000000000000000000000000000000002a5f",60,30002,31862776
"0000000000000000000000000000000000000000000000000000000000002ad7",120,78458,31941234
"0000000000000000000000000000000000000000000000000000000000002afd",38,10274,31951508
"0000000000000000000000000000000000000000000000000000000000002b02",4,1419,31952927
"0000000000000000000000000000000000000000000000000000000000002b0c",10,1887,31954814
"0000000000000000000000000000000000000000000000000000000000002ba2",150,82499,32037313
"0000000000000000000000000000000000000000000000000000000000002bd5",51,30478,32067791
"0000000000000000000000000000000000000000000000000000000000002c06",48,15609,32083400
"0000000000000000000000000000000000000000000000000000000000002c3e",56,155913,32239313
"0000000000000000000000000000000000000000000000000000000000002c96",88,208735,32448048
"0000000000000000000000000000000000000000000000000000000000002e07",367,593806,33041854
"0000000000000000000000000000000000000000000000000000000000002e10",9,10851,33052705
"0000000000000000000000000000000000000000000000000000000000002e23",19,60203,33112908
"0000000000000000000000000000000000000000000000000000000000002ea9",134,486362,33599270
"0000000000000000000000000000000000000000000000000000000000002f8e",228,781869,34381139
"0000000000000000000000000000000000000000000000000000000000003015",134,750368,35131507
"000000000000000000000000000000000000000000000000000000000000304e",57,318919,35450426
"0000000000000000000000000000000000000000000000000000000000003063",21,101361,35551787
"00000000000000000000000000000000000000000000000000000000000030a0",61,132791,35684578
"00000000000000000000000000000000000000000000000000000000000030e9",73,329298,36013876
"0000000000000000000000000000000000000000000000000000000000003124",58,316751,36330627
"0000000000000000000000000000000000000000000000000000000000003150",44,256026,36586653
"0000000000000000000000000000000000000000000000000000000000003179",41,82034,36668687
"0000000000000000000000000000000000000000000000000000000000003198",31,152571,36821258
"00000000000000000000000000000000000000000000000000000000000031b0",24,17069,36838327
"00000000000000000000000000000000000000000000000000000000000031c4",20,83396,36921723
"000000000000000000000000000000000000000000000000000000000000324c",135,390269,37311992
"0000000000000000000000000000000000000000000000000000000000003278",44,250094,37562086
"000000000000000000000000000000000000000000000000000000000000327b",3,43379,37605465
"000000000000000000000000000000000000000000000000000000000000331b",159,724074,38329539
"000000000000000000000000000000000000000000000000000000000000331c",1,117,38329656
"0000000000000000000000000000000000000000000000000000000000003348",44,263391,38593047
"0000000000000000000000000000000000000000000000000000000000003377",47,269675,38862722
"00000000000000000000000000000000000000000000000000000000000033b2",59,40090,38902812
"00000000000000000000000000000000000000000000000000000000000033c2",16,6048,38908860
"00000000000000000000000000000000000000000000000000000000000033da",24,6977,38915837
"00000000000000000000000000000000000000000000000000000000000033f5",27,20070,38935907
"0000000000000000000000000000000000000000000000000000000000003413",29,14413,38950320
"000000000000000000000000000000000000000000000000000000000000341b",8,654,38950974
"0000000000000000000000000000000000000000000000000000000000003461",70,212583,39163557
"0000000000000000000000000000000000000000000000000000000000003492",49,292102,39455659
"0000000000000000000000000000000000000000000000000000000000003570",221,773307,40228966
"000000000000000000000000000000000000000000000000000000000000358f",31,31406,40260372
"0000000000000000000000000000000000000000000000000000000000003666",214,791996,41052368
"0000000000000000000000000000000000000000000000000000000000003674",14,8728,41061096
"00000000000000000000000000000000000000000000000000000000000036c0",76,90316,41151412
"00000000000000000000000000000000000000000000000000000000000036f7",55,61826,41213238
"0000000000000000000000000000000000000000000000000000000000003760",104,57597,41270835
"00000000000000000000000000000000000000000000000000000000000037be",94,130288,41401123
"00000000000000000000000000000000000000000000000000000000000037c4",6,779,41401902
"0000000000000000000000000000000000000000000000000000000000003833",110,111982,41513884
"00000000000000000000000000000000000000000000000000000000000038c8",149,122910,41636794
"000000000000000000000000000000000000000000000000000000000000391f",86,74859,41711653
"000000000000000000000000000000000000000000000000000000000000393c",29,7382,41719035
"0000000000000000000000000000000000000000000000000000000000003943",7,3928,41722963
"000000000000000000000000000000000000000000000000000000000000395a",23,12298,41735261
"000000000000000000000000000000000000000000000000000000000000396b",17,5462,41740723
"0000000000000000000000000000000000000000000000000000000000003980",21,2979,41743702
"0000000000000000000000000000000000000000000000000000000000003985",5,394,41744096
"00000000000000000000000000000000000000000000000000000000000039c1",60,83173,41827269
"00000000000000000000000000000000000000000000000000000000000039cb",10,8833,41836102
"00000000000000000000000000000000000000000000000000000000000039e5",26,42619,41878721
"0000000000000000000000000000000000000000000000000000000000003a3e",88,232986,42111707
"0000000000000000000000000000000000000000000000000000000000003a46",8,32206,42143913
"0000000000000000000000000000000000000000000000000000000000003a7e",56,27123,42171036
"0000000000000000000000000000000000000000000000000000000000003aaa",44,247150,42418186
"0000000000000000000000000000000000000000000000000000000000003b04",89,283252,42701438
"0000000000000000000000000000000000000000000000000000000000003b0e",10,17361,42718799
"0000000000000000000000000000000000000000000000000000000000003b96",136,444550,43163349
"0000000000000000000000000000000000000000000000000000000000003bdb",69,253326,43416675
"0000000000000000000000000000000000000000000000000000000000003be5",10,19690,43436365
"0000000000000000000000000000000000000000000000000000000000003bf1",12,53519,43489884
"0000000000000000000000000000000000000000000000000000000000003c06",20,57634,43547518
"0000000000000000000000000000000000000000000000000000000000003c74",110,877761,44425279
"0000000000000000000000000000000000000000000000000000000000003c95",33,61509,44486788
"0000000000000000000000000000000000000000000000000000000000003c9a",5,391,44487179
"0000000000000000000000000000000000000000000000000000000000003ca2",8,1066,44488245
"0000000000000000000000000000000000000000000000000000000000003cc7",37,352837,44841082
"0000000000000000000000000000000000000000000000000000000000003cdf",24,11023,44852105
"0000000000000000000000000000000000000000000000000000000000003d4a",106,305891,45157996
"0000000000000000000000000000000000000000000000000000000000003d57",13,140899,45298895
"0000000000000000000000000000000000000000000000000000000000003dac",85,304722,45603617
"0000000000000000000000000000000000000000000000000000000000003dbb",15,59843,45663460
"0000000000000000000000000000000000000000000000000000000000003e45",137,562438,46225898
"0000000000000000000000000000000000000000000000000000000000003e5a",21,77913,46303811
"0000000000000000000000000000000000000000000000000000000000003ea4",74,352834,46656645
"0000000000000000000000000000000000000000000000000000000000003ea8",4,355,46657000
"0000000000000000000000000000000000000000000000000000000000003eb0",8,96629,46753629
"0000000000000000000000000000000000000000000000000000000000003ee2",50,316524,47070153
"0000000000000000000000000000000000000000000000000000000000003f31",78,210022,47280175
"0000000000000000000000000000000000000000000000000000000000003f47",22,1687,47281862
"0000000000000000000000000000000000000000000000000000000000003f95",78,180697,47462559
"0000000000000000000000000000000000000000000000000000000000003fc1",44,56018,47518577
"000000000000000000000000000000000000000000000000000000000000408a",200,597802,48116379
"00000000000000000000000000000000000000000000000000000000000040b9",47,394762,48511141
"00000000000000000000000000000000000000000000000000000000000040de",37,286382,48797523
"000000000000000000000000000000000000000000000000000000000000413b",92,118835,48916358
"0000000000000000000000000000000000000000000000000000000000004165",42,52084,48968442
"00000000000000000000000000000000000000000000000000000000000041bb",86,237138,49205580
"00000000000000000000000000000000000000000000000000000000000041fd",66,29607,49235187
"000000000000000000000000000000000000000000000000000000000000438e",399,333765,49568952
"0000000000000000000000000000000000000000000000000000000000004395",7,11251,49580203
"00000000000000000000000000000000000000000000000000000000000043ce",57,47656,49627859
"00000000000000000000000000000000000000000000000000000000000043e3",21,13031,49640890
"00000000000000000000000000000000000000000000000000000000000043ed",10,1337,49642227
"000000000000000000000000000000000000000000000000000000000000442e",64,44986,49687213
"00000000000000000000000000000000000000000000000000000000000044c7",153,207030,49894243
"000000000000000000000000000000000000000000000000000000000000450d",69,332051,50226294
"0000000000000000000000000000000000000000000000000000000000004556",73,269895,50496189
"000000000000000000000000000000000000000000000000000000000000457f",41,110224,50606413
"00000000000000000000000000000000000000000000000000000000000045c1",66,140323,50746736
"00000000000000000000000000000000000000000000000000000000000045fb",58,298702,51045438
"0000000000000000000000000000000000000000000000000000000000004609",13,20416,51065854
"0000000000000000000000000000000000000000000000000000000000004658",79,483394,51549248
"0000000000000000000000000000000000000000000000000000000000004669",17,54347,51603595
"0000000000000000000000000000000000000000000000000000000000004690",39,73863,51677458
"00000000000000000000000000000000000000000000000000000000000046e1",81,261947,51939405
"0000000000000000000000000000000000000000000000000000000000004745",99,319458,52258863
"0000000000000000000000000000000000000000000000000000000000004756",17,10808,52269671
"0000000000000000000000000000000000000000000000000000000000004803",172,883535,53153206
"00000000000000000000000000000000000000000000000000000000000048a3",160,655107,53808313
"00000000000000000000000000000000000000000000000000000000000048fb",88,303042,54111355
"000000000000000000000000000000000000000000000000000000000000492c",48,190485,54301840
"0000000000000000000000000000000000000000000000000000000000004994",104,177156,54478996
"00000000000000000000000000000000000000000000000000000000000049a4",16,6186,54485182
"00000000000000000000000000000000000000000000000000000000000049ce",42,7699,54492881
"0000000000000000000000000000000000000000000000000000000000004a00",49,16160,54509041
"0000000000000000000000000000000000000000000000000000000000004a17",23,8934,54517975
"0000000000000000000000000000000000000000000000000000000000004a23",12,1109,54519084
"0000000000000000000000000000000000000000000000000000000000004a3a",23,17346,54536430
"0000000000000000000000000000000000000000000000000000000000004a99",95,79648,54616078
"0000000000000000000000000000000000000000000000000000000000004bc5",299,837353,55453431
"0000000000000000000000000000000000000000000000000000000000004c04",62,18509,55471940
"0000000000000000000000000000000000000000000000000000000000004c6b",103,63097,55535037
"0000000000000000000000000000000000000000000000000000000000004c85",26,7046,55542083
"0000000000000000000000000000000000000000000000000000000000004ce6",97,20591,55562674
"0000000000000000000000000000000000000000000000000000000000004cf2",12,5542,55568216
"0000000000000000000000000000000000000000000000000000000000004d06",19,8610,55576826
"0000000000000000000000000000000000000000000000000000000000004da5",159,54913,55631739
"0000000000000000000000000000000000000000000000000000000000004e03",93,26981,55658720
"0000000000000000000000000000000000000000000000000000000000004e1a",23,12244,55670964
"0000000000000000000000000000000000000000000000000000000000004e1f",5,3015,55673979
"0000000000000000000000000000000000000000000000000000000000004e55",54,25203,55699182
"0000000000000000000000000000000000000000000000000000000000004e8a",53,161890,55861072
"0000000000000000000000000000000000000000000000000000000000004e8d",3,6872,55867944
"0000000000000000000000000000000000000000000000000000000000004e9b",14,18261,55886205
"0000000000000000000000000000000000000000000000000000000000004e9f",4,1157,55887362
"0000000000000000000000000000000000000000000000000000000000004eab",12,111993,55999355
"0000000000000000000000000000000000000000000000000000000000004f0f",99,282277,56281632
"0000000000000000000000000000000000000000000000000000000000004f45",54,97628,56379260
"0000000000000000000000000000000000000000000000000000000000004f80",59,178523,56557783
"0000000000000000000000000000000000000000000000000000000000004f83",3,227,56558010
"0000000000000000000000000000000000000000000000000000000000004fbf",60,233603,56791613
"0000000000000000000000000000000000000000000000000000000000004fc9",10,6449,56798062
"0000000000000000000000000000000000000000000000000000000000004fd2",9,1116,56799178
"0000000000000000000000000000000000000000000000000000000000005113",319,715193,57514371
"000000000000000000000000000000000000000000000000000000000000511c",9,68526,57582897
"00000000000000000000000000000000000000000000000000000000000051b2",150,389569,57972466
"00000000000000000000000000000000000000000000000000000000000051d0",30,92655,58065121
"00000000000000000000000000000000000000000000000000000000000051e5",21,19556,58084677
"0000000000000000000000000000000000000000000000000000000000005206",32,57116,58141793
"0000000000000000000000000000000000000000000000000000000000005278",114,462597,58604390
"00000000000000000000000000000000000000000000000000000000000052cd",85,342596,58946986
"00000000000000000000000000000000000000000000000000000000000052fd",48,58097,59005083
"000000000000000000000000000000000000000000000000000000000000532d",47,24861,59029944
"00000000000000000000000000000000000000000000000000000000000053ce",161,237313,59267257
"0000000000000000000000000000000000000000000000000000000000005414",69,376374,59643631
"0000000000000000000000000000000000000000000000000000000000005439",37,173925,59817556
"0000000000000000000000000000000000000000000000000000000000005475",60,239832,60057388
"0000000000000000000000000000000000000000000000000000000000005489",20,102543,60159931
"00000000000000000000000000000000000000000000000000000000000054ce",69,166072,60326003
"00000000000000000000000000000000000000000000000000000000000054d1",3,225,60326228
"000000000000000000000000000000000000000000000000000000000000558b",185,478814,60805042
"00000000000000000000000000000000000000000000000000000000000055af",36,26897,60831939
"00000000000000000000000000000000000000000000000000000000000055f4",69,86586,60918525
"000000000000000000000000000000000000000000000000000000000000563e",73,15641,60934166
"000000000000000000000000000000000000000000000000000000000000566c",46,47219,60981385
"00000000000000000000000000000000000000000000000000000000000056c7",91,54927,61036312
"000000000000000000000000000000000000000000000000000000000000574f",135,486042,61522354
"00000000000000000000000000000000000000000000000000000000000057cf",128,473519,61995873
"00000000000000000000000000000000000000000000000000000000000057ef",32,116155,62112028
"0000000000000000000000000000000000000000000000000000000000005813",35,40581,62152609
"000000000000000000000000000000000000000000000000000000000000581b",8,711,62153320
"0000000000000000000000000000000000000000000000000000000000005892",119,507803,62661123
"00000000000000000000000000000000000000000000000000000000000058ec",90,252684,62913807
"00000000000000000000000000000000000000000000000000000000000059b7",202,721604,63635411
"00000000000000000000000000000000000000000000000000000000000059da",35,45049,63680460
"00000000000000000000000000000000000000000000000000000000000059e4",10,70378,63750838
"0000000000000000000000000000000000000000000000000000000000005a0c",39,150635,63901473
"0000000000000000000000000000000000000000000000000000000000005a2a",30,97629,63999102
"0000000000000000000000000000000000000000000000000000000000005a2b",1,2146,64001248
"0000000000000000000000000000000000000000000000000000000000005a82",87,282499,64283747
"0000000000000000000000000000000000000000000000000000000000005b4c",201,894632,65178379
"0000000000000000000000000000000000000000000000000000000000005b6e",34,162471,65340850
"0000000000000000000000000000000000000000000000000000000000005b9c",46,83780,65424630
"0000000000000000000000000000000000000000000000000000000000005bdc",64,143193,65567823
"0000000000000000000000000000000000000000000000000000000000005c24",71,241386,65809209
"0000000000000000000000000000000000000000000000000000000000005ca1",125,562029,66371238
"0000000000000000000000000000000000000000000000000000000000005cfb",90,420554,66791792
"0000000000000000000000000000000000000000000000000000000000005d18",28,43478,66835270
"0000000000000000000000000000000000000000000000000000000000005d7f",103,404289,67239559
"0000000000000000000000000000000000000000000000000000000000005db8",57,291379,67530938
"0000000000000000000000000000000000000000000000000000000000005dc6",14,45409,67576347
"0000000000000000000000000000000000000000000000000000000000005e2e",103,139554,67715901
"0000000000000000000000000000000000000000000000000000000000005e38",10,3654,67719555
"0000000000000000000000000000000000000000000000000000000000005e3d",5,403,67719958
"0000000000000000000000000000000000000000000000000000000000005e6b",46,15884,67735842
"0000000000000000000000000000000000000000000000000000000000005e7f",20,2998,67738840
"0000000000000000000000000000000000000000000000000000000000005eae",47,24966,67763806
"0000000000000000000000000000000000000000000000000000000000005f09",90,32705,67796511
"0000000000000000000000000000000000000000000000000000000000005f4c",67,55522,67852033
"0000000000000000000000000000000000000000000000000000000000005fa6",90,97893,67949926
"0000000000000000000000000000000000000000000000000000000000005fac",6,537,67950463
"0000000000000000000000000000000000000000000000000000000000005fd5",41,26324,67976787
"0000000000000000000000000000000000000000000000000000000000006068",146,138349,68115136
"0000000000000000000000000000000000000000000000000000000000006080",24,18481,68133617
"0000000000000000000000000000000000000000000000000000000000006087",7,8390,68142007
"00000000000000000000000000000000000000000000000000000000000060ad",38,32539,68174546
"00000000000000000000000000000000000000000000000000000000000060ee",65,25471,68200017
"0000000000000000000000000000000000000000000000000000000000006141",82,24652,68224669
"0000000000000000000000000000000000000000000000000000000000006187",70,15245,68239914
"00000000000000000000000000000000000000000000000000000000000061ae",39,17759,68257673
"00000000000000000000000000000000000000000000000000000000000061f3",69,22253,68279926
"000000000000000000000000000000000000000000000000000000000000623c",72,45182,68325108
"000000000000000000000000000000000000000000000000000000000000625f",35,75651,68400759
"0000000000000000000000000000000000000000000000000000000000006277",24,24023,68424782
"00000000000000000000000000000000000000000000000000000000000062fb",132,124776,68549558
"0000000000000000000000000000000000000000000000000000000000006302",6,12669,68562227
"000000000000000000000000000000000000000000000000000000000000631c",26,25112,68587339
"0000000000000000000000000000000000000000000000000000000000006388",108,92151,68679490
"0000000000000000000000000000000000000000000000000000000000006396",14,18045,68697535
"0000000000000000000000000000000000000000000000000000000000006397",1,163,68697698
"00000000000000000000000000000000000000000000000000000000000063c8",49,46539,68744237
"0000000000000000000000000000000000000000000000000000000000006432",105,186845,68931082
"0000000000000000000000000000000000000000000000000000000000006462",48,34584,68965666
"000000000000000000000000000000000000000000000000000000000000649f",61,91827,69057493
"00000000000000000000000000000000000000000000000000000000000064be",31,28066,69085559
"0000000000000000000000000000000000000000000000000000000000006512",83,54270,69139829
"00000000000000000000000000000000000000000000000000000000000065e8",214,854465,69994294
"00000000000000000000000000000000000000000000000000000000000065f5",13,33456,70027750
"0000000000000000000000000000000000000000000000000000000000006601",11,15930,70043680
"0000000000000000000000000000000000000000000000000000000000006610",15,35501,70079181
"0000000000000000000000000000000000000000000000000000000000006646",54,117399,70196580
"00000000000000000000000000000000000000000000000000000000000066a1",91,221557,70418137
"00000000000000000000000000000000000000000000000000000000000066f6",85,388100,70806237
"000000000000000000000000000000000000000000000000000000000000670b",20,78577,70884814
"000000000000000000000000000000000000000000000000000000000000673c",49,199216,71084030
"0000000000000000000000000000000000000000000000000000000000006762",38,274501,71358531
"0000000000000000000000000000000000000000000000000000000000006781",31,264162,71622693
"00000000000000000000000000000000000000000000000000000000000067b3",50,181334,71804027
"00000000000000000000000000000000000000000000000000000000000067be",11,16639,71820666
"00000000000000000000000000000000000000000000000000000000000067d4",22,63795,71884461
"00000000000000000000000000000000000000000000000000000000000067e3",15,13267,71897728
"000000000000000000000000000000000000000000000000000000000000688b",167,796725,72694453
"000000000000000000000000000000000000000000000000000000000000691b",143,547094,73241547
"000000000000000000000000000000000000000000000000000000000000692d",18,55524,73297071
"000000000000000000000000000000000000000000000000000000000000697a",77,356198,73653269
