x0,3b7db59ddf063201db7fe352d68f1e01cb59f7e1f7930baf3962ef3b7e858b28
Era,1,Eratimeout,300
"000000000000000000000000000000000000000000000000000000000000107a",52,48143,13138400
"00000000000000000000000000000000000000000000000000000000000010ae",52,152081,13290481
"00000000000000000000000000000000000000000000000000000000000010c0",18,5030,13295511
"0000000000000000000000000000000000000000000000000000000000001126",101,122129,13417640
"00000000000000000000000000000000000000000000000000000000000011dc",182,133432,13551072
"0000000000000000000000000000000000000000000000000000000000001226",73,68811,13619883
"000000000000000000000000000000000000000000000000000000000000126e",72,284157,13904040
"00000000000000000000000000000000000000000000000000000000000012ba",76,323673,14227713
"00000000000000000000000000000000000000000000000000000000000012e6",44,42137,14269850
"0000000000000000000000000000000000000000000000000000000000001346",95,201828,14471678
"0000000000000000000000000000000000000000000000000000000000001347",1,36276,14507954
"000000000000000000000000000000000000000000000000000000000000138d",70,604875,15112829
"0000000000000000000000000000000000000000000000000000000000001395",8,82381,15195210
"00000000000000000000000000000000000000000000000000000000000013e3",78,242177,15437387
"00000000000000000000000000000000000000000000000000000000000013e5",2,957,15438344
"0000000000000000000000000000000000000000000000000000000000001452",108,360099,15798443
"000000000000000000000000000000000000000000000000000000000000145d",11,1592,15800035
"0000000000000000000000000000000000000000000000000000000000001465",8,613,15800648
"0000000000000000000000000000000000000000000000000000000000001529",195,515043,16315691
"0000000000000000000000000000000000000000000000000000000000001530",7,3622,16319313
"0000000000000000000000000000000000000000000000000000000000001572",66,282853,16602166
"00000000000000000000000000000000000000000000000000000000000015a0",46,224365,16826531
"00000000000000000000000000000000000000000000000000000000000015b3",19,96403,16922934
"000000000000000000000000000000000000000000000000000000000000160c",88,141120,17064054
"0000000000000000000000000000000000000000000000000000000000001637",43,9116,17073170
"0000000000000000000000000000000000000000000000000000000000001654",29,17976,17091146
"000000000000000000000000000000000000000000000000000000000000165a",6,565,17091711
"000000000000000000000000000000000000000000000000000000000000169c",66,94089,17185800
"00000000000000000000000000000000000000000000000000000000000016cf",51,21703,17207503
"0000000000000000000000000000000000000000000000000000000000001727",87,91519,17299022
"0000000000000000000000000000000000000000000000000000000000001739",18,42812,17341834
"0000000000000000000000000000000000000000000000000000000000001771",56,78123,17419957
"00000000000000000000000000000000000000000000000000000000000017e3",114,337493,17757450
"00000000000000000000000000000000000000000000000000000000000017fd",26,210364,17967814
"000000000000000000000000000000000000000000000000000000000000180d",15,101827,18069641
"0000000000000000000000000000000000000000000000000000000000001828",27,181374,18251015
"000000000000000000000000000000000000000000000000000000000000183e",22,101861,18352876
"0000000000000000000000000000000000000000000000000000000000001845",7,62991,18415867
"0000000000000000000000000000000000000000000000000000000000001856",17,23336,18439203
"000000000000000000000000000000000000000000000000000000000000185d",7,40417,18479620
"000000000000000000000000000000000000000000000000000000000000187c",31,159721,18639341
"00000000000000000000000000000000000000000000000000000000000018a7",43,207073,18846414
"0000000000000000000000000000000000000000000000000000000000001911",105,512849,19359263
"00000000000000000000000000000000000000000000000000000000000019df",206,1058417,20417680
"00000000000000000000000000000000000000000000000000000000000019f2",19,33879,20451559
"0000000000000000000000000000000000000000000000000000000000001a05",18,205842,20657401
"0000000000000000000000000000000000000000000000000000000000001a22",29,179963,20837364
"0000000000000000000000000000000000000000000000000000000000001a29",7,34666,20872030
"0000000000000000000000000000000000000000000000000000000000001a3b",18,173412,21045442
"0000000000000000000000000000000000000000000000000000000000001a7e",67,390861,21436303
"0000000000000000000000000000000000000000000000000000000000001a9c",30,31858,21468161
"0000000000000000000000000000000000000000000000000000000000001b18",123,415385,21883546
"0000000000000000000000000000000000000000000000000000000000001b21",9,694,21884240
"0000000000000000000000000000000000000000000000000000000000001b97",118,568201,22452441
"0000000000000000000000000000000000000000000000000000000000001c0a",114,580870,23033311
"0000000000000000000000000000000000000000000000000000000000001c95",139,566763,23600074
"0000000000000000000000000000000000000000000000000000000000001cef",90,509865,24109939
"0000000000000000000000000000000000000000000000000000000000001d12",34,131411,24241350
"0000000000000000000000000000000000000000000000000000000000001d1d",11,2307,24243657
"0000000000000000000000000000000000000000000000000000000000001d2e",17,64588,24308245
"0000000000000000000000000000000000000000000000000000000000001d61",51,160806,24469051
"0000000000000000000000000000000000000000000000000000000000001d69",8,1908,24470959
"0000000000000000000000000000000000000000000000000000000000001d6c",3,233,24471192
"0000000000000000000000000000000000000000000000000000000000001d6f",3,4461,24475653
"0000000000000000000000000000000000000000000000000000000000001d70",1,131,24475784
"0000000000000000000000000000000000000000000000000000000000001df9",137,584342,25060126
"0000000000000000000000000000000000000000000000000000000000001e22",40,153173,25213299
"0000000000000000000000000000000000000000000000000000000000001e27",5,67759,25281058
"0000000000000000000000000000000000000000000000000000000000001e7f",88,443201,25724259
"0000000000000000000000000000000000000000000000000000000000001ec8",73,378582,26102841
"0000000000000000000000000000000000000000000000000000000000001eec",36,201333,26304174
"0000000000000000000000000000000000000000000000000000000000001f54",103,182729,26486903
"0000000000000000000000000000000000000000000000000000000000001f82",46,14346,26501249
"0000000000000000000000000000000000000000000000000000000000001f8d",11,6586,26507835
"0000000000000000000000000000000000000000000000000000000000001fc2",53,248732,26756567
"000000000000000000000000000000000000000000000000000000000000200d",74,626760,27383327
"0000000000000000000000000000000000000000000000000000000000002058",75,238663,27621990
"000000000000000000000000000000000000000000000000000000000000209b",67,43361,27665351
"00000000000000000000000000000000000000000000000000000000000020ca",47,95672,27761023
"00000000000000000000000000000000000000000000000000000000000020dc",18,10718,27771741
"0000000000000000000000000000000000000000000000000000000000002136",89,63059,27834800
"000000000000000000000000000000000000000000000000000000000000216c",54,35644,27870444
"00000000000000000000000000000000000000000000000000000000000021bf",83,271358,28141802
"00000000000000000000000000000000000000000000000000000000000021ec",45,208138,28349940
"000000000000000000000000000000000000000000000000000000000000220f",34,91468,28441408
"00000000000000000000000000000000000000000000000000000000000022fa",235,1179855,29621263
"0000000000000000000000000000000000000000000000000000000000002330",53,364295,29985558
"00000000000000000000000000000000000000000000000000000000000023a9",121,593276,30578834
"0000000000000000000000000000000000000000000000000000000000002403",89,208858,30787692
"0000000000000000000000000000000000000000000000000000000000002447",68,235824,31023516
"000000000000000000000000000000000000000000000000000000000000246f",40,118092,31141608
"00000000000000000000000000000000000000000000000000000000000024d3",100,339257,31480865
"00000000000000000000000000000000000000000000000000000000000024f2",31,63205,31544070
"0000000000000000000000000000000000000000000000000000000000002518",37,22516,31566586
"0000000000000000000000000000000000000000000000000000000000002523",11,3116,31569702
"0000000000000000000000000000000000000000000000000000000000002595",114,55387,31625089
"00000000000000000000000000000000000000000000000000000000000025f4",95,141450,31766539
"0000000000000000000000000000000000000000000000000000000000002605",16,171603,31938142
"0000000000000000000000000000000000000000000000000000000000002664",95,498629,32436771
"00000000000000000000000000000000000000000000000000000000000026cb",103,359224,32795995
"0000000000000000000000000000000000000000000000000000000000002702",54,274013,33070008
"000000000000000000000000000000000000000000000000000000000000276a",104,156344,33226352
"00000000000000000000000000000000000000000000000000000000000027d2",104,189100,33415452
"00000000000000000000000000000000000000000000000000000000000027d8",6,23576,33439028
"0000000000000000000000000000000000000000000000000000000000002817",62,24815,33463843
"0000000000000000000000000000000000000000000000000000000000002850",57,151499,33615342
"0000000000000000000000000000000000000000000000000000000000002859",9,1569,33616911
"00000000000000000000000000000000000000000000000000000000000028bc",99,368546,33985457
"00000000000000000000000000000000000000000000000000000000000029c7",266,259883,34245340
"0000000000000000000000000000000000000000000000000000000000002a3b",115,62304,34307644
"0000000000000000000000000000000000000000000000000000000000002a6f",52,54054,34361698
"0000000000000000000000000000000000000000000000000000000000002a9b",44,70832,34432530
"0000000000000000000000000000000000000000000000000000000000002aa8",13,25748,34458278
"0000000000000000000000000000000000000000000000000000000000002abe",22,51883,34510161
"0000000000000000000000000000000000000000000000000000000000002adb",29,26283,34536444
"0000000000000000000000000000000000000000000000000000000000002b39",93,459131,34995575
"0000000000000000000000000000000000000000000000000000000000002b53",26,241365,35236940
"0000000000000000000000000000000000000000000000000000000000002b59",6,47173,35284113
"0000000000000000000000000000000000000000000000000000000000002bca",113,400228,35684341
"0000000000000000000000000000000000000000000000000000000000002cb8",237,990746,36675087
"0000000000000000000000000000000000000000000000000000000000002d5a",161,725424,37400511
"0000000000000000000000000000000000000000000000000000000000002d8e",52,164046,37564557
"0000000000000000000000000000000000000000000000000000000000002dc6",56,338840,37903397
"0000000000000000000000000000000000000000000000000000000000002dca",4,304,37903701
"0000000000000000000000000000000000000000000000000000000000002ef1",294,644809,38548510
"0000000000000000000000000000000000000000000000000000000000002efd",12,6333,38554843
"0000000000000000000000000000000000000000000000000000000000002f4a",76,107936,38662779
"0000000000000000000000000000000000000000000000000000000000002fd9",143,498970,39161749
"0000000000000000000000000000000000000000000000000000000000003001",39,54133,39215882
"000000000000000000000000000000000000000000000000000000000000303b",58,218163,39434045
"0000000000000000000000000000000000000000000000000000000000003056",27,73672,39507717
"000000000000000000000000000000000000000000000000000000000000306e",24,117439,39625156
"00000000000000000000000000000000000000000000000000000000000030f0",130,527136,40152292
"0000000000000000000000000000000000000000000000000000000000003153",98,124289,40276581
"0000000000000000000000000000000000000000000000000000000000003155",2,185,40276766
"000000000000000000000000000000000000000000000000000000000000315e",9,17833,40294599
"00000000000000000000000000000000000000000000000000000000000031ca",108,760705,41055304
"00000000000000000000000000000000000000000000000000000000000031d6",12,4847,41060151
"0000000000000000000000000000000000000000000000000000000000003246",111,405366,41465517
"00000000000000000000000000000000000000000000000000000000000032d6",144,481242,41946759
"0000000000000000000000000000000000000000000000000000000000003326",79,109693,42056452
"00000000000000000000000000000000000000000000000000000000000033a0",122,70460,42126912
"0000000000000000000000000000000000000000000000000000000000003477",214,623572,42750484
"0000000000000000000000000000000000000000000000000000000000003481",10,6840,42757324
"0000000000000000000000000000000000000000000000000000000000003486",5,375,42757699
"0000000000000000000000000000000000000000000000000000000000003489",3,235,42757934
"00000000000000000000000000000000000000000000000000000000000034b5",44,165285,42923219
"00000000000000000000000000000000000000000000000000000000000034d1",28,15794,42939013
"00000000000000000000000000000000000000000000000000000000000034ec",27,26020,42965033
"000000000000000000000000000000000000000000000000000000000000359c",175,311428,43276461
"00000000000000000000000000000000000000000000000000000000000035a9",13,47782,43324243
"00000000000000000000000000000000000000000000000000000000000035bb",18,123155,43447398
"00000000000000000000000000000000000000000000000000000000000035d4",25,13483,43460881
"00000000000000000000000000000000000000000000000000000000000035ec",24,99987,43560868
"0000000000000000000000000000000000000000000000000000000000003601",20,52217,43613085
"0000000000000000000000000000000000000000000000000000000000003605",4,735,43613820
"000000000000000000000000000000000000000000000000000000000000360e",9,171277,43785097
"000000000000000000000000000000000000000000000000000000000000367a",108,390685,44175782
"0000000000000000000000000000000000000000000000000000000000003687",13,5697,44181479
"000000000000000000000000000000000000000000000000000000000000369d",22,25310,44206789
"0000000000000000000000000000000000000000000000000000000000003703",101,244508,44451297
"0000000000000000000000000000000000000000000000000000000000003735",50,179279,44630576
"0000000000000000000000000000000000000000000000000000000000003750",27,76287,44706863
"000000000000000000000000000000000000000000000000000000000000376d",29,75298,44782161
"00000000000000000000000000000000000000000000000000000000000037d5",104,321690,45103851
"00000000000000000000000000000000000000000000000000000000000037f0",27,66674,45170525
"000000000000000000000000000000000000000000000000000000000000381b",42,218539,45389064
"000000000000000000000000000000000000000000000000000000000000382b",16,19786,45408850
"0000000000000000000000000000000000000000000000000000000000003843",24,32413,45441263
"0000000000000000000000000000000000000000000000000000000000003893",80,412132,45853395
"00000000000000000000000000000000000000000000000000000000000038a1",14,48294,45901689
"0000000000000000000000000000000000000000000000000000000000003917",117,487679,46389368
"0000000000000000000000000000000000000000000000000000000000003955",62,466937,46856305
"000000000000000000000000000000000000000000000000000000000000395b",6,6870,46863175
"000000000000000000000000000000000000000000000000000000000000397c",33,100211,46963386
"000000000000000000000000000000000000000000000000000000000000397d",1,10981,46974367
"00000000000000000000000000000000000000000000000000000000000039af",50,86023,47060390
"00000000000000000000000000000000000000000000000000000000000039e0",49,115334,47175724
"00000000000000000000000000000000000000000000000000000000000039eb",11,13852,47189576
"0000000000000000000000000000000000000000000000000000000000003a11",37,263686,47453262
"0000000000000000000000000000000000000000000000000000000000003a29",24,102406,47555668
"0000000000000000000000000000000000000000000000000000000000003a88",95,516029,48071697
"0000000000000000000000000000000000000000000000000000000000003abd",53,244390,48316087
"0000000000000000000000000000000000000000000000000000000000003afd",64,183458,48499545
"0000000000000000000000000000000000000000000000000000000000003b19",27,31680,48531225
"0000000000000000000000000000000000000000000000000000000000003b67",78,128133,48659358
"0000000000000000000000000000000000000000000000000000000000003b6c",5,3638,48662996
"0000000000000000000000000000000000000000000000000000000000003bd9",109,63892,48726888
"0000000000000000000000000000000000000000000000000000000000003be3",10,4613,48731501
"0000000000000000000000000000000000000000000000000000000000003c1b",55,230365,48961866
"0000000000000000000000000000000000000000000000000000000000003c80",101,493417,49455283
"0000000000000000000000000000000000000000000000000000000000003ca2",34,136986,49592269
"0000000000000000000000000000000000000000000000000000000000003ce0",62,235185,49827454
"0000000000000000000000000000000000000000000000000000000000003cf4",20,96442,49923896
"0000000000000000000000000000000000000000000000000000000000003dc1",204,879405,50803301
"0000000000000000000000000000000000000000000000000000000000003e0b",73,250642,51053943
"0000000000000000000000000000000000000000000000000000000000003e0d",2,158,51054101
"0000000000000000000000000000000000000000000000000000000000003e22",21,74559,51128660
"0000000000000000000000000000000000000000000000000000000000003e64",66,158909,51287569
"0000000000000000000000000000000000000000000000000000000000003ec3",95,281436,51569005
"0000000000000000000000000000000000000000000000000000000000003ec7",4,7741,51576746
"0000000000000000000000000000000000000000000000000000000000003f6b",163,345542,51922288
"0000000000000000000000000000000000000000000000000000000000003fc3",88,135643,52057931
"0000000000000000000000000000000000000000000000000000000000004060",156,246865,52304796
"0000000000000000000000000000000000000000000000000000000000004172",273,1168613,53473409
"00000000000000000000000000000000000000000000000000000000000041b4",66,402430,53875839
"00000000000000000000000000000000000000000000000000000000000041e7",51,127421,54003260
"000000000000000000000000000000000000000000000000000000000000422a",66,318711,54321971
"000000000000000000000000000000000000000000000000000000000000422c",2,169,54322140
"0000000000000000000000000000000000000000000000000000000000004289",93,503750,54825890
"00000000000000000000000000000000000000000000000000000000000042d0",71,350864,55176754
"00000000000000000000000000000000000000000000000000000000000042ef",31,175224,55351978
"0000000000000000000000000000000000000000000000000000000000004303",19,65145,55417123
"00000000000000000000000000000000000000000000000000000000000043d4",209,236016,55653139
"00000000000000000000000000000000000000000000000000000000000043e5",17,7915,55661054
"0000000000000000000000000000000000000000000000000000000000004446",96,372255,56033309
"000000000000000000000000000000000000000000000000000000000000445f",25,245267,56278576
"00000000000000000000000000000000000000000000000000000000000044a2",67,366758,56645334
"00000000000000000000000000000000000000000000000000000000000044e0",62,191742,56837076
"00000000000000000000000000000000000000000000000000000000000044f4",20,152987,56990063
"00000000000000000000000000000000000000000000000000000000000044f6",2,159,56990222
"000000000000000000000000000000000000000000000000000000000000450c",21,119476,57109698
"0000000000000000000000000000000000000000000000000000000000004524",24,73143,57182841
"0000000000000000000000000000000000000000000000000000000000004533",15,4514,57187355
"0000000000000000000000000000000000000000000000000000000000004583",80,134546,57321901
"0000000000000000000000000000000000000000000000000000000000004600",124,483302,57805203
"000000000000000000000000000000000000000000000000000000000000465f",95,264555,58069758
"000000000000000000000000000000000000000000000000000000000000468c",45,235859,58305617
"00000000000000000000000000000000000000000000000000000000000046f5",105,468522,58774139
"000000000000000000000000000000000000000000000000000000000000470d",23,43216,58817355
"0000000000000000000000000000000000000000000000000000000000004752",69,173729,58991084
"000000000000000000000000000000000000000000000000000000000000478c",58,48033,59039117
"00000000000000000000000000000000000000000000000000000000000047a2",22,15027,59054144
"00000000000000000000000000000000000000000000000000000000000047d7",53,22618,59076762
"0000000000000000000000000000000000000000000000000000000000004833",91,205031,59281793
"000000000000000000000000000000000000000000000000000000000000484f",28,174772,59456565
"00000000000000000000000000000000000000000000000000000000000048bc",109,371685,59828250
"00000000000000000000000000000000000000000000000000000000000048cd",17,54425,59882675
"00000000000000000000000000000000000000000000000000000000000048ec",31,108333,59991008
"00000000000000000000000000000000000000000000000000000000000048fd",17,61123,60052131
"000000000000000000000000000000000000000000000000000000000000492f",49,81331,60133462
"0000000000000000000000000000000000000000000000000000000000004958",41,275710,60409172
"00000000000000000000000000000000000000000000000000000000000049eb",147,254934,60664106
"00000000000000000000000000000000000000000000000000000000000049fd",18,90597,60754703
"0000000000000000000000000000000000000000000000000000000000004a7a",124,518864,61273567
"0000000000000000000000000000000000000000000000000000000000004a91",23,29739,61303306
"0000000000000000000000000000000000000000000000000000000000004ab3",34,15439,61318745
"0000000000000000000000000000000000000000000000000000000000004b2c",120,746433,62065178
"0000000000000000000000000000000000000000000000000000000000004b36",10,32336,62097514
"0000000000000000000000000000000000000000000000000000000000004b38",2,12938,62110452
"0000000000000000000000000000000000000000000000000000000000004b76",62,186662,62297114
"0000000000000000000000000000000000000000000000000000000000004b81",11,1978,62299092
"0000000000000000000000000000000000000000000000000000000000004bd4",83,577705,62876797
"0000000000000000000000000000000000000000000000000000000000004bda",6,13793,62890590
"0000000000000000000000000000000000000000000000000000000000004be3",9,51322,62941912
"0000000000000000000000000000000000000000000000000000000000004c14",48,101305,63043217
"0000000000000000000000000000000000000000000000000000000000004c79",101,442110,63485327
"0000000000000000000000000000000000000000000000000000000000004cb8",63,136987,63622314
"0000000000000000000000000000000000000000000000000000000000004cca",18,131010,63753324
"0000000000000000000000000000000000000000000000000000000000004d0b",64,196511,63949835
"0000000000000000000000000000000000000000000000000000000000004d80",117,370869,64320704
"0000000000000000000000000000000000000000000000000000000000004dbf",63,283740,64604444
"0000000000000000000000000000000000000000000000000000000000004dcd",14,26268,64630712
"0000000000000000000000000000000000000000000000000000000000004df9",44,183142,64813854
"0000000000000000000000000000000000000000000000000000000000004e79",127,154328,64968182
"0000000000000000000000000000000000000000000000000000000000004f0b",145,250427,65218609
"0000000000000000000000000000000000000000000000000000000000004f11",6,11132,65229741
"0000000000000000000000000000000000000000000000000000000000004f16",5,17962,65247703
"0000000000000000000000000000000000000000000000000000000000004f8d",119,500339,65748042
"0000000000000000000000000000000000000000000000000000000000004fcf",66,295344,66043386
"0000000000000000000000000000000000000000000000000000000000005032",98,623432,66666818
"000000000000000000000000000000000000000000000000000000000000509f",109,391039,67057857
"0000000000000000000000000000000000000000000000000000000000005127",135,496055,67553912
"000000000000000000000000000000000000000000000000000000000000514c",37,199529,67753441
"00000000000000000000000000000000000000000000000000000000000051c7",123,763828,68517269
"00000000000000000000000000000000000000000000000000000000000051ee",39,18354,68535623
"000000000000000000000000000000000000000000000000000000000000525b",108,371491,68907114
"0000000000000000000000000000000000000000000000000000000000005278",29,93587,69000701
"00000000000000000000000000000000000000000000000000000000000052ae",54,377372,69378073
"0000000000000000000000000000000000000000000000000000000000005362",179,292459,69670532
"00000000000000000000000000000000000000000000000000000000000053d5",115,141704,69812236
"00000000000000000000000000000000000000000000000000000000000053f4",31,229914,70042150
"0000000000000000000000000000000000000000000000000000000000005410",27,51320,70093470
"0000000000000000000000000000000000000000000000000000000000005445",53,403929,70497399
"0000000000000000000000000000000000000000000000000000000000005449",4,49916,70547315
"0000000000000000000000000000000000000000000000000000000000005460",23,110337,70657652
"000000000000000000000000000000000000000000000000000000000000547d",29,118286,70775938
"0000000000000000000000000000000000000000000000000000000000005512",148,623104,71399042
"000000000000000000000000000000000000000000000000000000000000555b",73,98502,71497544
"0000000000000000000000000000000000000000000000000000000000005569",14,3528,71501072
"000000000000000000000000000000000000000000000000000000000000559c",51,55061,71556133
"00000000000000000000000000000000000000000000000000000000000055f7",91,80483,71636616
"00000000000000000000000000000000000000000000000000000000000056c9",209,620757,72257373
"00000000000000000000000000000000000000000000000000000000000056ea",33,358775,72616148
"00000000000000000000000000000000000000000000000000000000000056f7",13,18311,72634459
"00000000000000000000000000000000000000000000000000000000000056fc",5,19415,72653874
"0000000000000000000000000000000000000000000000000000000000005763",102,127725,72781599
"00000000000000000000000000000000000000000000000000000000000057ab",72,55113,72836712
"00000000000000000000000000000000000000000000000000000000000057c4",25,6206,72842918
"00000000000000000000000000000000000000000000000000000000000057ce",10,810,72843728
"000000000000000000000000000000000000000000000000000000000000581b",76,44419,72888147
"0000000000000000000000000000000000000000000000000000000000005826",11,5419,72893566
"0000000000000000000000000000000000000000000000000000000000005848",34,6256,72899822
"0000000000000000000000000000000000000000000000000000000000005849",1,93,72899915
"000000000000000000000000000000000000000000000000000000000000587a",49,15259,72915174
"00000000000000000000000000000000000000000000000000000000000058c4",74,105232,73020406
"00000000000000000000000000000000000000000000000000000000000058f3",47,56802,73077208
"0000000000000000000000000000000000000000000000000000000000005919",37,33685,73110893
"0000000000000000000000000000000000000000000000000000000000005936",29,7206,73118099
"0000000000000000000000000000000000000000000000000000000000005949",19,12567,73130666
"0000000000000000000000000000000000000000000000000000000000005961",24,11665,73142331
"000000000000000000000000000000000000000000000000000000000000597f",30,57510,73199841
"0000000000000000000000000000000000000000000000000000000000005981",2,1127,73200968
"00000000000000000000000000000000000000000000000000000000000059d9",88,90267,73291235
"0000000000000000000000000000000000000000000000000000000000005a0b",49,27161,73318396
"0000000000000000000000000000000000000000000000000000000000005af9",238,439667,73758063
"0000000000000000000000000000000000000000000000000000000000005b16",28,10099,73768162
"0000000000000000000000000000000000000000000000000000000000005b2f",25,4350,73772512
"0000000000000000000000000000000000000000000000000000000000005b38",9,6767,73779279
"0000000000000000000000000000000000000000000000000000000000005b3d",5,1854,73781133
"0000000000000000000000000000000000000000000000000000000000005c46",264,245367,74026500
"0000000000000000000000000000000000000000000000000000000000005c8b",69,135226,74161726
"0000000000000000000000000000000000000000000000000000000000005c8d",2,152,74161878
"0000000000000000000000000000000000000000000000000000000000005d20",146,663434,74825312
"0000000000000000000000000000000000000000000000000000000000005e4b",298,325176,75150488
"0000000000000000000000000000000000000000000000000000000000005e59",14,4727,75155215
"0000000000000000000000000000000000000000000000000000000000005e9b",66,71731,75226946
"0000000000000000000000000000000000000000000000000000000000005f00",100,101139,75328085
"0000000000000000000000000000000000000000000000000000000000005f28",40,27873,75355958
"0000000000000000000000000000000000000000000000000000000000005f2e",6,3355,75359313
"0000000000000000000000000000000000000000000000000000000000005f4f",33,20249,75379562
"0000000000000000000000000000000000000000000000000000000000005f54",5,6237,75385799
"0000000000000000000000000000000000000000000000000000000000005f5b",7,9032,75394831
"0000000000000000000000000000000000000000000000000000000000005f64",9,23885,75418716
"0000000000000000000000000000000000000000000000000000000000005f99",53,98634,75517350
"0000000000000000000000000000000000000000000000000000000000005fd6",61,135622,75652972
"0000000000000000000000000000000000000000000000000000000000005fe0",10,16561,75669533
"000000000000000000000000000000000000000000000000000000000000601d",60,441401,76110934
"0000000000000000000000000000000000000000000000000000000000006032",21,152935,76263869
"00000000000000000000000000000000000000000000000000000000000060fb",201,395170,76659039
"00000000000000000000000000000000000000000000000000000000000060fc",1,87,76659126
"0000000000000000000000000000000000000000000000000000000000006144",71,257118,76916244
"0000000000000000000000000000000000000000000000000000000000006154",16,42083,76958327
"00000000000000000000000000000000000000000000000000000000000061d1",125,26929,76985256
