x0,3b7db59ddf063201db7fe352d68f1e01cb59f7e1f7930baf3962ef3b7e858b28
Era,1,Eratimeout,300
"0000000000000000000000000000000000000000000000000000000000007705",967,3341706,89448297
"000000000000000000000000000000000000000000000000000000000000780b",261,601209,90049506
"0000000000000000000000000000000000000000000000000000000000007864",89,229148,90278654
"000000000000000000000000000000000000000000000000000000000000794b",230,622734,90901388
"0000000000000000000000000000000000000000000000000000000000007d73",1060,2083796,92985184
"0000000000000000000000000000000000000000000000000000000000007d78",5,31331,93016515
"0000000000000000000000000000000000000000000000000000000000007edc",355,1149561,94166076
"000000000000000000000000000000000000000000000000000000000000806a",396,1636846,95802922
"000000000000000000000000000000000000000000000000000000000000819a",303,1473680,97276602
"00000000000000000000000000000000000000000000000000000000000081c0",38,166226,97442828
"00000000000000000000000000000000000000000000000000000000000085e2",1054,3616003,101058831
"00000000000000000000000000000000000000000000000000000000000087a1",445,288310,101347141
"0000000000000000000000000000000000000000000000000000000000008888",230,493814,101840955
"0000000000000000000000000000000000000000000000000000000000008b03",632,1653870,103494825
"0000000000000000000000000000000000000000000000000000000000008b41",62,53226,103548051
"0000000000000000000000000000000000000000000000000000000000008b45",4,379,103548430
"00000000000000000000000000000000000000000000000000000000000090d6",1420,3009854,106558284
"00000000000000000000000000000000000000000000000000000000000091ab",212,1033939,107592223
"00000000000000000000000000000000000000000000000000000000000092e5",313,1301217,108893440
"0000000000000000000000000000000000000000000000000000000000009a35",1864,5791369,114684809
"0000000000000000000000000000000000000000000000000000000000009bf9",451,833286,115518095
"0000000000000000000000000000000000000000000000000000000000009cac",178,490000,116008095
"0000000000000000000000000000000000000000000000000000000000009ee8",570,402341,116410436
"000000000000000000000000000000000000000000000000000000000000a021",311,236900,116647336
"000000000000000000000000000000000000000000000000000000000000a05c",59,23035,116670371
"000000000000000000000000000000000000000000000000000000000000a4a3",1091,1009596,117679967
"000000000000000000000000000000000000000000000000000000000000a4e7",68,284834,117964801
"000000000000000000000000000000000000000000000000000000000000a5a4",188,385836,118350637
"000000000000000000000000000000000000000000000000000000000000a8e9",834,1798740,120149377
"000000000000000000000000000000000000000000000000000000000000a977",141,71814,120221191
"000000000000000000000000000000000000000000000000000000000000ace2",872,1008142,121229333
"000000000000000000000000000000000000000000000000000000000000ae1c",312,1569483,122798816
"000000000000000000000000000000000000000000000000000000000000afd4",439,1147221,123946037
"000000000000000000000000000000000000000000000000000000000000b440",1127,4328468,128274505
"000000000000000000000000000000000000000000000000000000000000b543",258,646841,128921346
"000000000000000000000000000000000000000000000000000000000000b6b3",367,1126416,130047762
"000000000000000000000000000000000000000000000000000000000000b7ba",262,1294309,131342071
"000000000000000000000000000000000000000000000000000000000000b98f",467,1041575,132383646
"000000000000000000000000000000000000000000000000000000000000be07",1139,3392132,135775778
"000000000000000000000000000000000000000000000000000000000000c3a0",1428,6809613,142585391
"000000000000000000000000000000000000000000000000000000000000c41b",122,457262,143042653
"000000000000000000000000000000000000000000000000000000000000c482",103,382981,143425634
"000000000000000000000000000000000000000000000000000000000000c62e",426,1904971,145330605
"000000000000000000000000000000000000000000000000000000000000c810",480,2435628,147766233
"000000000000000000000000000000000000000000000000000000000000c820",16,294351,148060584
"000000000000000000000000000000000000000000000000000000000000c931",272,1374106,149434690
"000000000000000000000000000000000000000000000000000000000000ca8b",345,1293964,150728654
"000000000000000000000000000000000000000000000000000000000000ca99",14,77493,150806147
"000000000000000000000000000000000000000000000000000000000000cdae",786,3461468,154267615
"000000000000000000000000000000000000000000000000000000000000d871",2744,9315883,163583498
"000000000000000000000000000000000000000000000000000000000000daf0",637,2520992,166104490
"000000000000000000000000000000000000000000000000000000000000dc39",327,642211,166746701
"000000000000000000000000000000000000000000000000000000000000de7f",580,819027,167565728
"000000000000000000000000000000000000000000000000000000000000debc",61,182256,167747984
"000000000000000000000000000000000000000000000000000000000000df6b",174,534722,168282706
"000000000000000000000000000000000000000000000000000000000000e4da",1386,3482435,171765141
"000000000000000000000000000000000000000000000000000000000000e849",875,1180459,172945600
"000000000000000000000000000000000000000000000000000000000000e8e9",160,558530,173504130
"000000000000000000000000000000000000000000000000000000000000e9f7",269,1114368,174618498
"000000000000000000000000000000000000000000000000000000000000ea7f",135,620868,175239366
"000000000000000000000000000000000000000000000000000000000000eba9",297,787662,176027028
"000000000000000000000000000000000000000000000000000000000000ed84",473,1241184,177268212
"000000000000000000000000000000000000000000000000000000000000edcc",72,277479,177545691
"000000000000000000000000000000000000000000000000000000000000ef0d",319,948496,178494187
"000000000000000000000000000000000000000000000000000000000000f347",1078,4921793,183415980
"000000000000000000000000000000000000000000000000000000000000f4b1",361,703012,184118992
"000000000000000000000000000000000000000000000000000000000000f501",79,99533,184218525
"000000000000000000000000000000000000000000000000000000000000f7be",699,2562066,186780591
"000000000000000000000000000000000000000000000000000000000000f815",86,259533,187040124
"000000000000000000000000000000000000000000000000000000000000f839",36,95386,187135510
"000000000000000000000000000000000000000000000000000000000000faed",690,2427596,189563106
"00000000000000000000000000000000000000000000000000000000000100d6",1252,4704353,194267459
"00000000000000000000000000000000000000000000000000000000000100ee",24,72358,194339817
"0000000000000000000000000000000000000000000000000000000000010150",97,373438,194713255
"0000000000000000000000000000000000000000000000000000000000010154",4,18812,194732067
"0000000000000000000000000000000000000000000000000000000000010a36",2265,5280652,200012719
"0000000000000000000000000000000000000000000000000000000000010a7b",69,354786,200367505
"0000000000000000000000000000000000000000000000000000000000010cc1",580,2382791,202750296
"0000000000000000000000000000000000000000000000000000000000010de1",287,626019,203376315
"0000000000000000000000000000000000000000000000000000000000011366",1407,6159785,209536100
"000000000000000000000000000000000000000000000000000000000001169f",822,2052555,211588655
"000000000000000000000000000000000000000000000000000000000001175b",187,394362,211983017
"00000000000000000000000000000000000000000000000000000000000118a5",329,1579493,213562510
"0000000000000000000000000000000000000000000000000000000000011ad7",560,1220047,214782557
"0000000000000000000000000000000000000000000000000000000000011f02",1062,1830118,216612675
"0000000000000000000000000000000000000000000000000000000000011ff7",245,1001985,217614660
"0000000000000000000000000000000000000000000000000000000000012502",1285,4606374,222221034
"0000000000000000000000000000000000000000000000000000000000012637",308,1469435,223690469
"000000000000000000000000000000000000000000000000000000000001283e",517,1767721,225458190
"000000000000000000000000000000000000000000000000000000000001290e",207,128279,225586469
"0000000000000000000000000000000000000000000000000000000000012f09",1525,4611841,230198310
"0000000000000000000000000000000000000000000000000000000000013198",653,680052,230878362
"0000000000000000000000000000000000000000000000000000000000013219",128,237477,231115839
"000000000000000000000000000000000000000000000000000000000001321f",6,60647,231176486
"0000000000000000000000000000000000000000000000000000000000013453",562,1430660,232607146
"0000000000000000000000000000000000000000000000000000000000013678",547,1846779,234453925
"0000000000000000000000000000000000000000000000000000000000013c4d",1487,6065456,240519381
"0000000000000000000000000000000000000000000000000000000000013c66",25,174406,240693787
"0000000000000000000000000000000000000000000000000000000000013e52",490,2000328,242694115
"0000000000000000000000000000000000000000000000000000000000013f9e",331,920376,243614491
"0000000000000000000000000000000000000000000000000000000000013ff6",88,267039,243881530
"0000000000000000000000000000000000000000000000000000000000014a25",2596,5382381,249263911
"0000000000000000000000000000000000000000000000000000000000014a49",36,219861,249483772
"0000000000000000000000000000000000000000000000000000000000014c4a",511,997109,250480881
"00000000000000000000000000000000000000000000000000000000000153e7",1942,4615720,255096601
"0000000000000000000000000000000000000000000000000000000000015588",415,344171,255440772
"00000000000000000000000000000000000000000000000000000000000156da",337,475447,255916219
"00000000000000000000000000000000000000000000000000000000000157b4",217,649422,256565641
"0000000000000000000000000000000000000000000000000000000000015907",337,1627630,258193271
"0000000000000000000000000000000000000000000000000000000000015a2c",292,1238660,259431931
"0000000000000000000000000000000000000000000000000000000000015da6",887,2840819,262272750
"0000000000000000000000000000000000000000000000000000000000015ddf",57,324330,262597080
"0000000000000000000000000000000000000000000000000000000000015f7d",412,1459805,264056885
"000000000000000000000000000000000000000000000000000000000001602c",174,1036700,265093585
"0000000000000000000000000000000000000000000000000000000000016242",532,1762924,266856509
"0000000000000000000000000000000000000000000000000000000000016676",1072,1802793,268659302
"0000000000000000000000000000000000000000000000000000000000016891",537,1832104,270491406
"0000000000000000000000000000000000000000000000000000000000016928",150,95130,270586536
"0000000000000000000000000000000000000000000000000000000000016a35",268,277714,270864250
"0000000000000000000000000000000000000000000000000000000000017089",1614,2273720,273137970
"00000000000000000000000000000000000000000000000000000000000172a7",540,583734,273721704
"0000000000000000000000000000000000000000000000000000000000017506",604,469738,274191442
"000000000000000000000000000000000000000000000000000000000001751f",25,37986,274229428
"0000000000000000000000000000000000000000000000000000000000017db1",2186,7970195,282199623
"0000000000000000000000000000000000000000000000000000000000017f8c",473,1414252,283613875
"00000000000000000000000000000000000000000000000000000000000180af",290,1364553,284978428
"00000000000000000000000000000000000000000000000000000000000181f4",324,1218099,286196527
"0000000000000000000000000000000000000000000000000000000000018249",84,102552,286299079
"00000000000000000000000000000000000000000000000000000000000182cb",130,681488,286980567
"0000000000000000000000000000000000000000000000000000000000018339",109,569646,287550213
"0000000000000000000000000000000000000000000000000000000000018372",57,123466,287673679
"000000000000000000000000000000000000000000000000000000000001868f",794,3275916,290949595
"000000000000000000000000000000000000000000000000000000000001878d",253,974927,291924522
"0000000000000000000000000000000000000000000000000000000000018838",170,717629,292642151
"0000000000000000000000000000000000000000000000000000000000018895",93,490154,293132305
"0000000000000000000000000000000000000000000000000000000000018e01",1382,2089762,295222067
"0000000000000000000000000000000000000000000000000000000000019198",916,1361804,296583871
"00000000000000000000000000000000000000000000000000000000000191a2",10,3329,296587200
"0000000000000000000000000000000000000000000000000000000000019484",735,1487919,298075119
