x0,3b922104b70c94b592659573a65c60fe2f225e395a542e48de5dc5a8269fe94f
Era,1,Eratimeout,300
"0000000000000000000000000000000000000000000000000000000000000d8a",18,3550,8453692
"0000000000000000000000000000000000000000000000000000000000000d94",10,3417,8457109
"0000000000000000000000000000000000000000000000000000000000000d9d",9,10917,8468026
"0000000000000000000000000000000000000000000000000000000000000da5",8,5984,8474010
"0000000000000000000000000000000000000000000000000000000000000db6",17,15297,8489307
"0000000000000000000000000000000000000000000000000000000000000dc1",11,837,8490144
"0000000000000000000000000000000000000000000000000000000000000dc8",7,7230,8497374
"0000000000000000000000000000000000000000000000000000000000000dcb",3,278,8497652
"0000000000000000000000000000000000000000000000000000000000000dcf",4,2089,8499741
"0000000000000000000000000000000000000000000000000000000000000dd1",2,272,8500013
"0000000000000000000000000000000000000000000000000000000000000dd2",1,1248,8501261
"0000000000000000000000000000000000000000000000000000000000000dd3",1,3268,8504529
"0000000000000000000000000000000000000000000000000000000000000ded",26,33601,8538130
"0000000000000000000000000000000000000000000000000000000000000dfa",13,21582,8559712
"0000000000000000000000000000000000000000000000000000000000000e18",29,6466,8566178
"0000000000000000000000000000000000000000000000000000000000000e26",14,11772,8577950
"0000000000000000000000000000000000000000000000000000000000000e2c",6,2163,8580113
"0000000000000000000000000000000000000000000000000000000000000e3d",17,10255,8590368
"0000000000000000000000000000000000000000000000000000000000000e68",43,64190,8654558
"0000000000000000000000000000000000000000000000000000000000000e70",8,6816,8661374
"0000000000000000000000000000000000000000000000000000000000000e9f",47,102997,8764371
"0000000000000000000000000000000000000000000000000000000000000ea5",6,36441,8800812
"0000000000000000000000000000000000000000000000000000000000000eb1",12,20642,8821454
"0000000000000000000000000000000000000000000000000000000000000eb4",3,13952,8835406
"0000000000000000000000000000000000000000000000000000000000000eee",58,212825,9048231
"0000000000000000000000000000000000000000000000000000000000000ef0",2,78195,9126426
"0000000000000000000000000000000000000000000000000000000000000efa",10,4756,9131182
"0000000000000000000000000000000000000000000000000000000000000efb",1,76,9131258
"0000000000000000000000000000000000000000000000000000000000000f00",4,364,9131622
"0000000000000000000000000000000000000000000000000000000000000f05",5,423,9132045
"0000000000000000000000000000000000000000000000000000000000000f06",1,87,9132132
"0000000000000000000000000000000000000000000000000000000000000f0b",5,611,9132743
"0000000000000000000000000000000000000000000000000000000000000f1b",16,5385,9138128
"0000000000000000000000000000000000000000000000000000000000000f2a",15,3610,9141738
"0000000000000000000000000000000000000000000000000000000000000f3f",21,57796,9199534
"0000000000000000000000000000000000000000000000000000000000000f45",6,2111,9201645
"0000000000000000000000000000000000000000000000000000000000000f53",14,26070,9227715
"0000000000000000000000000000000000000000000000000000000000000f58",5,22085,9249800
"0000000000000000000000000000000000000000000000000000000000000f60",8,76168,9325968
"0000000000000000000000000000000000000000000000000000000000000f62",2,2109,9328077
"0000000000000000000000000000000000000000000000000000000000000f72",16,44377,9372454
"0000000000000000000000000000000000000000000000000000000000000f9f",45,101607,9474061
"0000000000000000000000000000000000000000000000000000000000000fa3",4,298,9474359
"0000000000000000000000000000000000000000000000000000000000000faf",12,29683,9504042
"0000000000000000000000000000000000000000000000000000000000000fc1",18,95064,9599106
"0000000000000000000000000000000000000000000000000000000000000fc5",4,8007,9607113
"0000000000000000000000000000000000000000000000000000000000000fcf",10,83081,9690194
"0000000000000000000000000000000000000000000000000000000000000fd9",10,17206,9707400
"0000000000000000000000000000000000000000000000000000000000000fdd",4,26617,9734017
"0000000000000000000000000000000000000000000000000000000000000fe4",7,5677,9739694
"0000000000000000000000000000000000000000000000000000000000000ff9",21,93019,9832713
"0000000000000000000000000000000000000000000000000000000000001003",9,12271,9844984
"0000000000000000000000000000000000000000000000000000000000001005",2,185,9845169
"000000000000000000000000000000000000000000000000000000000000100e",9,876,9846045
"0000000000000000000000000000000000000000000000000000000000001015",7,20961,9867006
"0000000000000000000000000000000000000000000000000000000000001016",1,77,9867083
"0000000000000000000000000000000000000000000000000000000000001019",3,17194,9884277
"0000000000000000000000000000000000000000000000000000000000001033",26,85592,9969869
"0000000000000000000000000000000000000000000000000000000000001034",1,5493,9975362
"000000000000000000000000000000000000000000000000000000000000104a",22,183722,10159084
"0000000000000000000000000000000000000000000000000000000000001055",11,41568,10200652
"0000000000000000000000000000000000000000000000000000000000001059",4,6819,10207471
"000000000000000000000000000000000000000000000000000000000000107a",33,84362,10291833
"000000000000000000000000000000000000000000000000000000000000108c",18,7813,10299646
"000000000000000000000000000000000000000000000000000000000000108e",2,156,10299802
"0000000000000000000000000000000000000000000000000000000000001093",5,575,10300377
"0000000000000000000000000000000000000000000000000000000000001094",1,32710,10333087
"00000000000000000000000000000000000000000000000000000000000010a5",17,66146,10399233
"00000000000000000000000000000000000000000000000000000000000010b3",14,109727,10508960
"00000000000000000000000000000000000000000000000000000000000010c4",17,3601,10512561
"00000000000000000000000000000000000000000000000000000000000010d3",15,145864,10658425
"00000000000000000000000000000000000000000000000000000000000010e0",13,95679,10754104
"00000000000000000000000000000000000000000000000000000000000010e3",3,4863,10758967
"00000000000000000000000000000000000000000000000000000000000010eb",8,4671,10763638
"00000000000000000000000000000000000000000000000000000000000010f1",6,111636,10875274
"000000000000000000000000000000000000000000000000000000000000110b",25,175572,11050846
"0000000000000000000000000000000000000000000000000000000000001124",25,151685,11202531
"0000000000000000000000000000000000000000000000000000000000001127",3,231,11202762
"000000000000000000000000000000000000000000000000000000000000112d",6,558,11203320
"0000000000000000000000000000000000000000000000000000000000001142",21,102519,11305839
"0000000000000000000000000000000000000000000000000000000000001145",3,229,11306068
"000000000000000000000000000000000000000000000000000000000000114b",6,16119,11322187
"0000000000000000000000000000000000000000000000000000000000001153",8,13058,11335245
"000000000000000000000000000000000000000000000000000000000000115c",9,32006,11367251
"0000000000000000000000000000000000000000000000000000000000001160",4,378,11367629
"0000000000000000000000000000000000000000000000000000000000001183",35,12278,11379907
"0000000000000000000000000000000000000000000000000000000000001188",5,954,11380861
"0000000000000000000000000000000000000000000000000000000000001191",9,980,11381841
"0000000000000000000000000000000000000000000000000000000000001197",6,6342,11388183
"000000000000000000000000000000000000000000000000000000000000119e",7,90703,11478886
"00000000000000000000000000000000000000000000000000000000000011a8",10,2795,11481681
"00000000000000000000000000000000000000000000000000000000000011b3",11,18766,11500447
"00000000000000000000000000000000000000000000000000000000000011ba",7,5403,11505850
"00000000000000000000000000000000000000000000000000000000000011bf",5,490,11506340
"00000000000000000000000000000000000000000000000000000000000011dc",29,22705,11529045
"00000000000000000000000000000000000000000000000000000000000011e1",5,1763,11530808
"00000000000000000000000000000000000000000000000000000000000011f0",15,20931,11551739
"00000000000000000000000000000000000000000000000000000000000011f1",1,87,11551826
"00000000000000000000000000000000000000000000000000000000000011f4",3,10364,11562190
"00000000000000000000000000000000000000000000000000000000000011fc",8,39264,11601454
"000000000000000000000000000000000000000000000000000000000000121b",30,114331,11715785
"000000000000000000000000000000000000000000000000000000000000121c",1,137,11715922
"0000000000000000000000000000000000000000000000000000000000001221",5,11746,11727668
"0000000000000000000000000000000000000000000000000000000000001223",2,158,11727826
"0000000000000000000000000000000000000000000000000000000000001225",2,149,11727975
"0000000000000000000000000000000000000000000000000000000000001242",29,253512,11981487
"0000000000000000000000000000000000000000000000000000000000001244",2,26495,12007982
"0000000000000000000000000000000000000000000000000000000000001254",16,28650,12036632
"000000000000000000000000000000000000000000000000000000000000125b",7,41019,12077651
"0000000000000000000000000000000000000000000000000000000000001263",8,14669,12092320
"0000000000000000000000000000000000000000000000000000000000001266",3,8393,12100713
"0000000000000000000000000000000000000000000000000000000000001270",10,8333,12109046
"000000000000000000000000000000000000000000000000000000000000127e",14,65605,12174651
"00000000000000000000000000000000000000000000000000000000000012c1",67,155971,12330622
"00000000000000000000000000000000000000000000000000000000000012d0",15,105854,12436476
"00000000000000000000000000000000000000000000000000000000000012d3",3,365,12436841
"00000000000000000000000000000000000000000000000000000000000012d5",2,259,12437100
"00000000000000000000000000000000000000000000000000000000000012de",9,24852,12461952
"0000000000000000000000000000000000000000000000000000000000001335",86,67869,12529821
"0000000000000000000000000000000000000000000000000000000000001338",3,437,12530258
"0000000000000000000000000000000000000000000000000000000000001351",25,12209,12542467
"0000000000000000000000000000000000000000000000000000000000001376",37,12120,12554587
"0000000000000000000000000000000000000000000000000000000000001383",13,2351,12556938
"000000000000000000000000000000000000000000000000000000000000139d",26,31574,12588512
"000000000000000000000000000000000000000000000000000000000000139f",2,161,12588673
"00000000000000000000000000000000000000000000000000000000000013a4",5,417,12589090
"00000000000000000000000000000000000000000000000000000000000013a7",3,231,12589321
"00000000000000000000000000000000000000000000000000000000000013dd",54,356814,12946135
"00000000000000000000000000000000000000000000000000000000000013f2",21,5851,12951986
"000000000000000000000000000000000000000000000000000000000000141b",40,74318,13026304
"0000000000000000000000000000000000000000000000000000000000001424",9,2582,13028886
"0000000000000000000000000000000000000000000000000000000000001436",18,23718,13052604
"000000000000000000000000000000000000000000000000000000000000143b",5,2341,13054945
"0000000000000000000000000000000000000000000000000000000000001441",6,5107,13060052
"0000000000000000000000000000000000000000000000000000000000001451",16,4377,13064429
"0000000000000000000000000000000000000000000000000000000000001457",6,3916,13068345
"0000000000000000000000000000000000000000000000000000000000001459",2,2362,13070707
"0000000000000000000000000000000000000000000000000000000000001462",9,9858,13080565
"000000000000000000000000000000000000000000000000000000000000146f",13,10267,13090832
"0000000000000000000000000000000000000000000000000000000000001483",20,4543,13095375
"00000000000000000000000000000000000000000000000000000000000014b2",47,34664,13130039
"00000000000000000000000000000000000000000000000000000000000014c1",15,199436,13329475
"00000000000000000000000000000000000000000000000000000000000014da",25,181099,13510574
"00000000000000000000000000000000000000000000000000000000000014de",4,20346,13530920
"00000000000000000000000000000000000000000000000000000000000014e0",2,143653,13674573
"00000000000000000000000000000000000000000000000000000000000014e7",7,540,13675113
"00000000000000000000000000000000000000000000000000000000000014e8",1,14601,13689714
"00000000000000000000000000000000000000000000000000000000000014ed",5,49650,13739364
"00000000000000000000000000000000000000000000000000000000000014f7",10,140920,13880284
"0000000000000000000000000000000000000000000000000000000000001511",25,122822,14003106
"0000000000000000000000000000000000000000000000000000000000001519",8,5575,14008681
"0000000000000000000000000000000000000000000000000000000000001523",10,30872,14039553
"0000000000000000000000000000000000000000000000000000000000001544",33,84578,14124131
"000000000000000000000000000000000000000000000000000000000000154c",8,16860,14140991
"000000000000000000000000000000000000000000000000000000000000154e",2,282,14141273
"000000000000000000000000000000000000000000000000000000000000154f",1,17681,14158954
"0000000000000000000000000000000000000000000000000000000000001556",7,18010,14176964
"0000000000000000000000000000000000000000000000000000000000001559",3,3908,14180872
"000000000000000000000000000000000000000000000000000000000000155c",3,42007,14222879
"0000000000000000000000000000000000000000000000000000000000001569",13,66584,14289463
"0000000000000000000000000000000000000000000000000000000000001573",10,6070,14295533
"0000000000000000000000000000000000000000000000000000000000001579",6,19371,14314904
"00000000000000000000000000000000000000000000000000000000000015aa",49,55521,14370425
"00000000000000000000000000000000000000000000000000000000000015ab",1,108,14370533
"00000000000000000000000000000000000000000000000000000000000015b4",9,8058,14378591
"00000000000000000000000000000000000000000000000000000000000015c4",16,8216,14386807
"00000000000000000000000000000000000000000000000000000000000015cc",8,890,14387697
"00000000000000000000000000000000000000000000000000000000000015d6",10,2605,14390302
"00000000000000000000000000000000000000000000000000000000000015d8",2,266,14390568
"00000000000000000000000000000000000000000000000000000000000015ed",21,7557,14398125
"0000000000000000000000000000000000000000000000000000000000001617",41,41489,14439614
"000000000000000000000000000000000000000000000000000000000000161f",8,11521,14451135
"000000000000000000000000000000000000000000000000000000000000163b",28,2300,14453435
